"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UBE2E1",167.884332767964,-1.63201313566483,0.45899541105737,-3.55561972156807,0.000377089179473438,0.0164573609531188
"BCKDHB",210.48898663496,-1.63028187708172,0.681455273134059,-2.39235345495816,0.0167407119078674,0.0980394253045372
"GLDN",63.18055645544,-1.63015981508918,0.62232462130603,-2.61946861698655,0.00880668755131231,0.069332888970586
"CKB",73.5470383368537,-1.62907802449404,0.641057408430986,-2.54123578180194,0.0110461400047237,0.0783822113366755
"TJP1",320.063160238438,-1.62729163335983,0.552727892514772,-2.9441098511531,0.00323885017582747,0.0426063656378806
"SBF2",685.100516771795,-1.62729036207935,0.415976039474002,-3.91198099808115,9.15421161117331e-05,0.00883339428681843
"TOX2",309.560087146193,-1.62668122950784,0.553834266813627,-2.93712636971097,0.00331269084085045,0.0428045236659275
"LOC104835034",58.4909853997633,-1.62412806417156,0.395308795389804,-4.1085047515071,3.98229013192954e-05,0.00597262579749416
"PANX1",80.1769856815368,-1.62243391468044,0.615863318746754,-2.63440582560103,0.00842846812386241,0.067931515499452
"MYO1E",108.740621494931,-1.62193140080578,0.67213290566455,-2.41311113789637,0.0158169957715644,0.0951190174530098
"DDR1",41.7718859079833,-1.62089809955121,0.565291058950781,-2.86736907277414,0.00413900021041681,0.0480935815653178
"PRDM1",56.5000778919656,-1.62041821217111,0.64306526182055,-2.51983477941822,0.011740993065062,0.0808095969715479
"MFAP3L",29.6888718770795,-1.62029554300727,0.574673384879433,-2.81950684621876,0.00480975049616745,0.0508431715765722
"TBC1D9",304.846373925854,-1.61903857109528,0.463393959877492,-3.49387068300007,0.000476071561642692,0.0182084388558467
"ULK2",92.2713780309294,-1.61783117764174,0.536582925245704,-3.01506272660638,0.00256926114217523,0.0384344486939248
"RCOR3",104.285361551649,-1.6158845738225,0.503462277895084,-3.20954447784712,0.00132945476223851,0.0285955116344063
"LOC104835374",100.784192562212,-1.61542005340614,0.584690495259991,-2.76286354319446,0.00572967149632126,0.0553394718074444
"DOCK9",220.783088646755,-1.61438261746488,0.517366641871694,-3.1203840503216,0.00180615388624429,0.0324183047363778
"GPR132",480.710097325167,-1.61425296342379,0.469054464388188,-3.44150431555821,0.000578489243635718,0.0199033458647268
"IRG1",105.692777264384,-1.61364742362733,0.592892383943704,-2.72165314874502,0.00649562794284864,0.0586446478136326
"GALNT7",132.734587744876,-1.61309285411854,0.605297492028919,-2.66495876054525,0.00769977644335062,0.0651062258591503
"SGPP1",58.1102841349787,-1.61287643841857,0.594509069052389,-2.71295514631828,0.00666861322692472,0.0595859097631794
"APBB1IP",229.694778637959,-1.61239997741088,0.549425179862488,-2.9347034619244,0.00333866587826063,0.0429292025764612
"SLC4A7",180.442607544886,-1.61183853387857,0.555742961815392,-2.90033098865226,0.00372768805001878,0.0452661376262777
"TXK",37.7586542710063,-1.61169777270876,0.641619222615903,-2.51192251712443,0.0120075449426698,0.0818026568453026
"B3GNTL1",266.239116408405,-1.60881716058105,0.529468729243691,-3.03854991186945,0.00237719722333845,0.0374862974438888
"ISPD",180.249364363096,-1.60771375083991,0.657896828826788,-2.44371713070408,0.0145368192211417,0.0906056125403719
"LOC104836919",94.0222048134214,-1.60758946199878,0.482527972981101,-3.33159848136253,0.000863487417794173,0.0234681154014447
"DNASE2B",28.9556566209375,-1.60721344104782,0.673013331314693,-2.38808559394837,0.016936396782536,0.0984923882244324
"CD151",176.826343617021,-1.60488420745563,0.568640254769597,-2.82231902155063,0.00476777232907567,0.0506539690476948
"PTBP3",30.9334639297397,-1.60458139661327,0.62585485150692,-2.56382353312401,0.0103526165038412,0.0760347611715138
"TTC26",78.8036058896564,-1.60433604625555,0.632636085697461,-2.53595405403854,0.0112141446195469,0.079108231461029
"RALB",116.431346075365,-1.60364849283569,0.476919646232789,-3.36251296314376,0.000772364996197466,0.0223731512841989
"ADAMTS5",298.884066160061,-1.60338527911392,0.420966082872514,-3.80882295355726,0.00013962988815466,0.0104901940257908
"ARHGAP8",136.533757326693,-1.60234546784208,0.655575784810026,-2.4441803754335,0.0145181659518902,0.0905877129725798
"CSNK1E",100.587098603517,-1.60013246187686,0.61486252886858,-2.6024231218339,0.00925675665507515,0.0715901224250591
"IL21R",38.5940532905458,-1.59700718206097,0.531110400052593,-3.00692131410499,0.00263908064776541,0.038586750729604
"PYGL",70.3543941728377,-1.59656199431579,0.549188706145587,-2.90712823561333,0.0036476363181277,0.0447529026614768
"PLA2G4A",439.520376905857,-1.59585940548488,0.424806047279382,-3.75667770198979,0.000172184018540625,0.0113901352642157
"SLC12A2",91.2642662986632,-1.59539579277511,0.6128733995537,-2.60314086716261,0.00923739902759954,0.0714929823195673
"AGTRAP",37.6327269384486,-1.59343461941764,0.620127767366648,-2.56952631904246,0.0101837655791558,0.0753254897057389
"SWAP70",168.727931000459,-1.59298474380524,0.486232630704537,-3.27617819786602,0.00105222147823642,0.0253572676153353
"MMD",114.245901198114,-1.59264059392049,0.641906741638473,-2.48110900012557,0.0130974315133723,0.0859509418995208
"KIAA0895",73.9091254702772,-1.58788243078397,0.465915395747879,-3.40809178077305,0.000654188869796542,0.0206355404130571
"MTHFS",53.2900650337565,-1.58642826296333,0.618308900236001,-2.56575356162236,0.0102951943942004,0.0758297301387956
"F11R",36.2348898420353,-1.58533917624658,0.606808035417187,-2.61258764504765,0.00898596485248883,0.0701665763314607
"CEP170",200.850303483758,-1.58453699953596,0.53176366325152,-2.97977674865402,0.0028845853098306,0.0399940650245761
"DENND3",116.549975291248,-1.58388320851826,0.443016168791577,-3.57522663978304,0.000349924630753006,0.0157286635310261
"FAM129A",294.311850935564,-1.58323707288585,0.502224365080129,-3.15244974750129,0.00161906687112068,0.0308737322661833
"TEX264",129.002978826356,-1.583111750775,0.597293467479034,-2.65047558188901,0.00803785372817621,0.0664639508749665
"HDX",84.7122326924481,-1.58234098430204,0.553899409833735,-2.85672986143281,0.00428029955142194,0.0484402251235931
"PIBF1",206.327103795838,-1.58139066931879,0.537746215141503,-2.94077508086722,0.00327392162687532,0.0426063656378806
"EEPD1",433.029246896564,-1.58122260301201,0.395597008085003,-3.99705399862946,6.41356748854618e-05,0.00765946667893491
"ZDHHC13",42.3573716853837,-1.58042918773245,0.516972940853042,-3.05708299766063,0.00223502380950064,0.0366739164248482
"HDAC7",375.378729063413,-1.57952663603245,0.396147495138494,-3.98721853707606,6.68524417540513e-05,0.00765946667893491
"LOC104839469",70.6411792372993,-1.57833614918484,0.416959700488255,-3.78534459646011,0.000153495731535878,0.0107631206952957
"EGFL7",88.7306291956765,-1.57682843423247,0.455795987761801,-3.45950485868805,0.000541169513771409,0.0192298004927287
"CTSL",484.5506776986,-1.57326894194334,0.637102259371877,-2.46941353417022,0.0135334720518293,0.0873640016719588
"IL1RAP",839.146406518637,-1.5715892770616,0.435604139156695,-3.60783825448516,0.000308758865355157,0.0151047709107234
"LOC104831221",74.7410929799848,-1.57155177667025,0.489147464428872,-3.2128384402548,0.00131430198150197,0.0283431440821239
"MPZL1",101.701150885192,-1.57148395326937,0.500100339062569,-3.14233730817918,0.00167604828522163,0.0313120352823466
"B4GALT5",102.844674693023,-1.5694535131367,0.542234859872078,-2.89441647758862,0.00379863953004588,0.0457664267778036
"LOC104836723",53.853313311283,-1.56737941780176,0.556759131909643,-2.81518403196326,0.00487493086320367,0.0509687105558411
"CCDC88C",374.920880551575,-1.56316984738304,0.549940046633791,-2.84243683825405,0.00447701011480161,0.0494789644231152
"LOC104833978",52.7966845983031,-1.56223896016836,0.58656226520176,-2.66338128592536,0.00773597027937333,0.0651456648506395
"CHDH",21.9280984803217,-1.56130562725742,0.554328836846664,-2.81656937809516,0.00485395581197713,0.0509512575423412
"SLC16A3",412.290051005751,-1.56106325390838,0.401650319828915,-3.88662270846273,0.000101648554506003,0.0092859889543696
"CRELD2",77.9061011038624,-1.56049235602795,0.446480159710114,-3.4950989917248,0.000473885960978057,0.018190994662654
"FGD4",318.096628723465,-1.55892483927293,0.375654069711429,-4.149894716888,3.32628233685237e-05,0.00560784104343883
"RAB20",107.182509573955,-1.55805546725835,0.547745683557871,-2.84448698370023,0.00444830032744315,0.0494057263400708
"TACC1",101.018890899028,-1.55787720296719,0.616109818582112,-2.52857064760373,0.0114528034446625,0.0795644561631175
"RAB32",127.684855832226,-1.55697421604976,0.511766175018846,-3.04235467690381,0.00234735130595227,0.0372389759215776
"HIVEP3",196.622318174332,-1.55662529635513,0.545334553084552,-2.85444098040451,0.00431126414794478,0.0484576938598567
"LOC104833101",209.554048032891,-1.55656719374264,0.424001078287139,-3.67113970566017,0.00024147129761216,0.0135817920229128
"LOC104829692",21.2216204787117,-1.55621842628448,0.519265034465116,-2.99696363705196,0.00272683237356065,0.0390215277620557
"GPI",286.743900227791,-1.55377810594328,0.416523072331927,-3.73035303241276,0.000191211655684494,0.011806391915841
"MGST1",93.992049489024,-1.55366696426134,0.492188338499719,-3.15665131156339,0.00159592061973197,0.0306871902711899
"IRAK4",43.5973165581257,-1.5532869623517,0.443370178330873,-3.50336364118864,0.000459421808527013,0.0177654359635556
"WDFY3",855.278035118072,-1.55241275499746,0.395009064092634,-3.93006868985011,8.49215979019611e-05,0.00861208306732145
"LRRFIP1",608.938803949693,-1.54933650767798,0.472839840274481,-3.27666236156961,0.0010504189921018,0.0253572676153353
"AKT3",357.323485052507,-1.54900342694933,0.555458794201734,-2.7886918761912,0.0052921388147846,0.0527407258559573
"GALC",148.255460351487,-1.54830589439126,0.452286356941641,-3.4232867532439,0.000618687738185243,0.0200757994198937
"RHOBTB1",66.8789250274777,-1.54570584452813,0.647653651410137,-2.38662414882193,0.0170038651233183,0.0987444947433393
"SESTD1",149.096979204101,-1.54389923704515,0.488815172424757,-3.15845195513607,0.00158609450980628,0.0305541063262683
"FNDC3B",623.056515809604,-1.54322133021431,0.534198079068858,-2.88885600806399,0.00386646080131301,0.0462129939866026
"LOC104836663",82.3726793700131,-1.54308660914298,0.426838651735183,-3.61515200854007,0.00030017144041171,0.0149583486583092
"HCK",75.0915323445231,-1.54220478307949,0.504789237766227,-3.05514592566196,0.00224951042251751,0.0367396748820483
"TMEM64",39.4865782349329,-1.54158378535894,0.558503625970605,-2.76020371878495,0.00577653278771076,0.0553852068014055
"RXRA",399.985473717423,-1.54131028324352,0.52339084763774,-2.94485524574997,0.00323105789330072,0.0426063656378806
"ELMSAN1",99.0421945001063,-1.54127831407866,0.54320941080042,-2.83735569272922,0.0045488904597117,0.0494789644231152
"FGR",49.0288499698296,-1.54083927666578,0.488817428922528,-3.15217745010067,0.00162057755585727,0.0308737322661833
"LOC104837940",21.5684523026799,-1.53958383757839,0.606839316516923,-2.53705354230366,0.0111789855257425,0.0789164790578982
"RFX2",188.142506478365,-1.53881445655584,0.527216428073632,-2.91875285862854,0.00351434724153332,0.0441623707126016
"MORN3",37.078359686261,-1.53833230169018,0.561972932341794,-2.73737792900417,0.00619310997586558,0.057240009425443
"NDST4",234.328153998643,-1.53822603610766,0.603797901643587,-2.54758426937305,0.0108471651345033,0.0778768755158138
"TMEM55A",80.6879950828424,-1.53591582874971,0.481110813735113,-3.19243672123185,0.00141077852299724,0.0290424359294541
"TRAF1",72.1061553866151,-1.53572175722668,0.598814984082698,-2.56460141788067,0.0103294387168282,0.0760287168814547
"CD96",93.3936862249288,-1.5344791229205,0.594408325402793,-2.58152360480597,0.00983652642986206,0.0743987080055046
"RNASET2",102.586657897326,-1.5337517637769,0.538531655978197,-2.84802526787579,0.00439914316425706,0.0489631616948739
"TMEM181",54.9139070675051,-1.53265036638547,0.509251167745871,-3.0096158113285,0.00261578333279251,0.0385165320939217
"PIEZO1",99.1519687899006,-1.53214174270557,0.529649796394216,-2.89274489131533,0.00381891340756858,0.0459055213952072
"GAPDH",700.103657841466,-1.53181620950888,0.540348770588233,-2.8348657254116,0.00458449500668884,0.0497110499797455
"NAV1",226.378611622774,-1.53156518045532,0.594363264483162,-2.57681669103005,0.00997148154760205,0.0745664660379761
"ICOSLG",41.3561436243579,-1.53039103135315,0.572023975297291,-2.6753966572079,0.0074640881013671,0.0636229407227568
"DENND1B",522.615377510381,-1.52992510127545,0.487687822334795,-3.1370992491692,0.0017062835705225,0.0315962862583726
"GOLIM4",112.43012799554,-1.52940884838638,0.593680705980676,-2.57614713259044,0.00999081230899258,0.0745664660379761
"DCC",1855.01465402516,-1.52876890491457,0.547002434722616,-2.79481188358843,0.0051929923147508,0.0525337523601561
"SLC9A9",896.876580925725,-1.52531600802748,0.489824399529669,-3.1140057732773,0.00184565878361741,0.0327502774979885
"ATP11A",573.508831701491,-1.52450758111779,0.421721622768438,-3.61496185827512,0.000300391843977611,0.0149583486583092
"HIF1A",314.561366692869,-1.52395837323689,0.469961868183398,-3.24272771135163,0.00118391298317419,0.0269532397338228
"MED12L",508.019914439726,-1.52232411515468,0.57637542849193,-2.64120231346051,0.00826123710107731,0.0672342131944171
"SKIDA1",8.9406241726144,-1.52136190262459,0.605067585225378,-2.51436689020105,0.0119246307890623,0.0814965995057553
"TM6SF2",26.0048890956558,-1.52064292337032,0.633814513780475,-2.39919233515218,0.0164312814780182,0.0968202905242553
"LOC104828116",86.8303278285593,-1.5206204744275,0.573981619593227,-2.64924942283891,0.00806707699563822,0.0665303332566005
"LOC104834727",51.7229735859435,-1.51869099494859,0.511829081980308,-2.96718386745952,0.00300541171378294,0.0407894818834046
"SAMSN1",303.719250921696,-1.51696370330556,0.449013996751929,-3.37843299825606,0.000729001947870116,0.0218451352925866
"LOC104829545",816.898343392632,-1.51674260083297,0.531903552066427,-2.85153689036383,0.00435084373886994,0.0486831643036532
"NABP1",97.8998727772703,-1.5158628057517,0.456756386097539,-3.31875558151035,0.000904195351831449,0.0238901806474977
"RIPK2",53.1539668342685,-1.51550118036623,0.630315087394705,-2.40435491815733,0.0162010355519175,0.0962182337295697
"PLCL2",207.786867846963,-1.51440987792153,0.443146960404114,-3.4173987711447,0.000632226007193634,0.0202591666346774
"AUH",199.050923690181,-1.51419842005751,0.499049786237849,-3.03416304708291,0.00241204031832218,0.0375987092723089
"CTLA4",22.0868292454453,-1.51403443524548,0.618944110483338,-2.44615694632454,0.0144388131849203,0.0902762939510278
"TTC28",490.779737054263,-1.51335514488012,0.53148869490157,-2.8473891531416,0.00440794420108211,0.0490092569841243
"ARHGEF2",94.9787916198111,-1.51280466629856,0.483976137648226,-3.12578358439261,0.00177332000451669,0.0320477316280181
"LRRC16A",755.310858269442,-1.51238382016927,0.548060437370364,-2.75952014968606,0.00578863172443706,0.0554365767461283
"LOC104840286",70.1326582221142,-1.50980966159165,0.576246408042711,-2.62007648207283,0.00879100486075646,0.0693142821674635
"HK1",179.916573035726,-1.50898033373213,0.425936198173078,-3.54273795043585,0.000395995988482374,0.0168720543398763
"MAST3",143.862014802602,-1.50892856956149,0.441731829060217,-3.41593806534551,0.000635627019342417,0.0202591666346774
"ITGAV",231.82576829987,-1.50865088891021,0.342655221004402,-4.40282475337164,1.0685047420304e-05,0.00369376487284426
"DEF8",19.3834704189434,-1.50468478460318,0.61886153462851,-2.4313755184452,0.0150416159891109,0.0919812307985281
"LOC104843162",45.2283165882559,-1.5043376861612,0.621754776971941,-2.41950322197379,0.0155417230470666,0.0939084901948325
"ATP1A1",356.367923441997,-1.5026680019303,0.491659983718071,-3.05631544500877,0.00224075378277294,0.0367106671140277
"CCSER2",124.463958940399,-1.50003871304703,0.61605667320074,-2.43490376502788,0.0148957507393005,0.091514898525679
"RUFY3",158.87672284759,-1.49998457729025,0.464813925745111,-3.2270646256687,0.00125067209365164,0.0276356493298907
"RGS2",73.3702968901144,-1.49754337845561,0.527118631566997,-2.84099875962225,0.00449724873056187,0.0494789644231152
"NUP93",208.584330442042,-1.49657509144287,0.523236192680125,-2.86022853995841,0.0042333580936318,0.0481545843887183
"ASL",37.3945589888313,-1.49656676128142,0.553120972104734,-2.70567712445739,0.00681652856381946,0.060415963053351
"ZNF516",241.67640504944,-1.49517703424874,0.510367189803391,-2.92961041407213,0.00339387214235108,0.043094847182417
"PDXK",406.023254591666,-1.49453114727854,0.448143335300628,-3.33494002822996,0.00085317797242097,0.0234681154014447
"RGS6",383.032883401685,-1.49380551396269,0.426308798873171,-3.50404570093592,0.000458246708921222,0.0177654359635556
"SPTBN1",227.634971216636,-1.49292815590824,0.604456026055917,-2.46987058041197,0.0135161941675663,0.0873239129327164
"CHD7",397.865094379744,-1.49271502926846,0.340400115934575,-4.38517779340404,1.15891082719016e-05,0.00369376487284426
"MYBPH",44.9804537523379,-1.48906543837627,0.61186410895684,-2.43365384009034,0.0149472821275317,0.0916062170038636
"WRNIP1",58.9601152680671,-1.48783816409683,0.601741848709078,-2.47255225357634,0.0134152100313228,0.0869384960625099
"LOC104838247",25.8121967555161,-1.48722087402561,0.567676996668681,-2.61983642591319,0.00879719523562681,0.0693142821674635
"NCALD",393.794329900027,-1.48083842522419,0.610591942257625,-2.42525051960052,0.0152978261603917,0.0930911821626305
"CEP85L",318.886104808247,-1.47863046303706,0.526652125082699,-2.80760371527006,0.00499116047867796,0.0516817909361481
"TLE4",519.85642311914,-1.47827188354845,0.471731373922569,-3.13371542633731,0.00172608164408919,0.0318507486535615
"PQLC3",24.275679859044,-1.47742161617398,0.594959167835379,-2.48323195278969,0.0130196279179146,0.0856430848575373
"FPGT",15.2510403266699,-1.47667297760204,0.530040160465676,-2.78596432448568,0.00533687449734949,0.0528704289686908
"FYN",537.495744926814,-1.47604345722272,0.525905082320708,-2.80667273780518,0.00500560667942733,0.0517071491681219
"RCN2",40.2473715975788,-1.47501188640575,0.500682604144703,-2.94600186664256,0.00321910457502698,0.0425840906776944
"CCDC88A",215.959577555903,-1.47391595751917,0.53451800165087,-2.75746738737881,0.00582510236265003,0.0556985696821391
"GPR137B",195.380043528049,-1.47097913059324,0.511977456731764,-2.87313261795416,0.00406423469496811,0.0476562101690909
"ASPH",181.253423527545,-1.47062733752081,0.529549384704356,-2.7771297257608,0.00548412858689285,0.0538078959672939
"CD44",425.619910050622,-1.47010263740663,0.468017901297952,-3.1411248017001,0.00168300298144042,0.0313862151751602
"CMTM7",113.7431261114,-1.46235469244863,0.578672102623505,-2.52708690434324,0.011501303909644,0.0796604587436707
"KCNAB2",51.8234764288674,-1.46191334631705,0.540955968902563,-2.7024627333031,0.00688278996323846,0.0606308080681258
"TLR4",64.2663824104021,-1.46173638063593,0.524786089471705,-2.78539467787234,0.00534626050271542,0.0528704289686908
"ITK",118.77527756575,-1.46032481829799,0.594331485379445,-2.45708809683146,0.014006833338336,0.0887595667691374
"ELOVL5",113.971027959279,-1.45792372463019,0.501183107836892,-2.90896421254618,0.00362628368035199,0.0446618872950144
"PGM2",52.3389986935912,-1.45630189168824,0.484227502853616,-3.00747455092093,0.00263428180309283,0.038586750729604
"PHACTR2",1031.33631820825,-1.45570708318592,0.397530111842163,-3.66187878558467,0.000250372325579203,0.013787518955194
"CENPC",68.4917892769658,-1.45502836387729,0.574771490447986,-2.53149014531535,0.0113579008993834,0.0794443368409495
"ARAP2",356.867122205131,-1.45275741438251,0.540158771324438,-2.68950073849664,0.00715589887134649,0.0621517294209929
"HELB",67.3640900177519,-1.45265081566052,0.519814664902077,-2.79455527853215,0.00519711546982003,0.0525337523601561
"AKAP13",566.594527675337,-1.45113105646106,0.480958141322258,-3.01716705007132,0.00255149161681563,0.0383426948725618
"LOC104833279",134.085972124851,-1.44805274095733,0.495269423133352,-2.92376769758192,0.00345822723776803,0.0435612384273582
"CEBPD",73.9173545795824,-1.44745609270474,0.597758706873185,-2.4214722028496,0.0154577832017424,0.0935434161963705
"VEGFC",363.964815795808,-1.44480050577622,0.524799119764016,-2.7530543618783,0.00590420913906802,0.0561151952724485
"ADORA2B",143.264638914382,-1.44314648407723,0.438010390738096,-3.29477682400495,0.000984998739676177,0.0248024293502568
"SFXN3",41.4881220516878,-1.44157578977609,0.515604059185794,-2.79589689819844,0.00517559084575693,0.052465278738099
"LOC104836711",42.218028664266,-1.43993928583037,0.577159402586759,-2.4948727844972,0.012600229517067,0.0841354483087636
"ACYP2",99.4204665002497,-1.43991230351544,0.490553803167958,-2.93527905444133,0.0033324784354562,0.0429020908006467
"LOC104834777",236.964738331635,-1.43895795976983,0.449275831305202,-3.20283856709913,0.00136080239057288,0.0286832054990894
"SERPINE2",101.784619620303,-1.43862970804474,0.442717696448834,-3.24954190804751,0.00115591045040048,0.026645707619716
"AKT1",220.684468499919,-1.43769936221513,0.519204189140074,-2.76904422631162,0.00562210030559098,0.0545006921789916
"MMP9",88.5831801581974,-1.43383285668085,0.542359087638151,-2.64369656443826,0.00820061349034481,0.067071580630985
"DPY19L1",108.200665984358,-1.43130995427319,0.566325851960564,-2.52736114609308,0.0114923258117554,0.0796604587436707
"SPI1",226.840732985321,-1.42832002331909,0.489516252505139,-2.91781941050895,0.00352488428843598,0.044195556999204
"FAM126A",171.602998197453,-1.42825999446669,0.423720694288177,-3.37075817565643,0.000749616287092688,0.0222097580496927
"BZW2",116.185929928415,-1.42791447175723,0.493867605731209,-2.89129000401452,0.00383663901883833,0.046065946575504
"CYFIP2",179.099630019973,-1.42781408520152,0.542123115104938,-2.63374507638388,0.00844488658504063,0.0679596917379169
"FAM172A",480.34183717166,-1.42772623098146,0.442143177736807,-3.22910383529956,0.00124178798659935,0.0274998899302694
"PAK3",128.539198635682,-1.42766648339179,0.482343685857602,-2.95985316124417,0.0030778570443928,0.0412919647868922
"SLC24A1",53.6917940265796,-1.42754869402219,0.499123557066064,-2.86011083590919,0.00423492969761974,0.0481545843887183
"PREX1",608.558317457318,-1.42398680284368,0.558985044899177,-2.54745062651992,0.0108513207354262,0.0778768755158138
"STOX2",231.922154957491,-1.42323917772502,0.495520128187014,-2.87221264438298,0.00407608590319922,0.0477419504786741
"ITPKB",337.132823212752,-1.42277042841902,0.551321614315331,-2.58065417984004,0.00986133107464014,0.0743987080055046
"EBF1",613.719192557821,-1.41953376852897,0.563631800388651,-2.51854804421989,0.0117839805818727,0.0808916750299164
"CCDC149",131.809686624641,-1.41783146843293,0.494026958458789,-2.86994756896693,0.00410539866682799,0.0479784257529965
"SLC37A3",70.8866447110453,-1.41684667498884,0.476967974765776,-2.97052789694028,0.0029728840326564,0.0406616310214305
"STEAP4",147.661233100294,-1.41666205675593,0.467441863855554,-3.03067004968494,0.00244011738897391,0.0376313614913223
"9-Sep",444.578577235215,-1.41562938704188,0.581772056730269,-2.4333059153754,0.0149616541385299,0.0916062170038636
"TIAM1",412.691304544148,-1.41464766632061,0.567783684199874,-2.49152574419982,0.012719574884517,0.0842636620749244
"SH3KBP1",872.689827778867,-1.41247315466608,0.513612261266495,-2.7500767820128,0.00595813017346533,0.0563151006453894
"RAPGEF5",602.139779937471,-1.41145085926975,0.57922132511787,-2.43680748284349,0.0148175657966113,0.0912827196853562
"UTRN",1561.20973756731,-1.41099982641682,0.480678103732109,-2.93543603393092,0.00333079276757097,0.0429020908006467
"CHKA",57.2370984469493,-1.40879183838199,0.520722501444899,-2.70545604323393,0.00682106750403184,0.060415963053351
"HNRNPLL",207.274561292842,-1.40797733535836,0.439915508678764,-3.2005630799129,0.00137159342903665,0.0287952488754641
"ADCY7",475.532321942677,-1.4067282271904,0.506027305941049,-2.77994529282237,0.00543680567918569,0.053443291713715
"ETS2",207.341112088483,-1.40596268697299,0.49073772889578,-2.86499815316132,0.00417011674282968,0.0480935815653178
"STIM2",98.9043101731333,-1.40532872412202,0.466354228807639,-3.01343621932008,0.00258307330850217,0.0384344486939248
"NEDD9",158.880351861869,-1.40528249196735,0.395631897327415,-3.55199492624421,0.000382322232548356,0.0166167985204281
"AGTPBP1",570.498055935343,-1.40466156939994,0.441281923253232,-3.18313870426517,0.00145687805631401,0.0294969074642833
"GNG7",392.983372363944,-1.40434216361697,0.42926098104918,-3.27153462722036,0.00106965488611787,0.0255892802717467
"G0S2",291.145891573254,-1.40249702404925,0.520187781997889,-2.69613603507308,0.0070149012066945,0.0611797105240571
"PTK2B",290.573490720705,-1.40188704727114,0.425193747739235,-3.29705470676606,0.000977044682855371,0.0248024293502568
"PLA2G12B",38.3891812950714,-1.40105124227383,0.497600670738705,-2.81561365299995,0.00486841736357224,0.0509512575423412
"TRPM3",455.804450238923,-1.40018185106997,0.555756466122437,-2.51941621271484,0.0117549613392725,0.0808095969715479
"RAB27B",69.8611399025476,-1.3998822051314,0.532111400463259,-2.63080663919745,0.00851824856625863,0.0682559615045464
"RSRC1",315.091773499238,-1.39948204437483,0.581723911042505,-2.40574956230839,0.0161393243500113,0.0962182337295697
"SNX18",95.7559585883523,-1.3980416004939,0.464256005632851,-3.01135921459574,0.00260080976471927,0.0384385807973491
"LOC104829553",36.2468813406222,-1.39627980709938,0.487284337740949,-2.8654313281903,0.0041644158498884,0.0480935815653178
"IQGAP1",525.401243325124,-1.39513853186699,0.47011437683885,-2.96765766077652,0.00300078342636643,0.0407894818834046
"SERPINB1",16.8660728504214,-1.39204946955424,0.564007075611817,-2.46814185450456,0.0135816485453419,0.0874238401240807
"NCF2",152.071711489908,-1.38779748307842,0.371809043467246,-3.73255440517727,0.000189547739023241,0.011796823189624
"LOC104839638",30.2267757758421,-1.38575490977367,0.559696359773142,-2.47590481084306,0.013289900575065,0.0865476559676331
"LOC104839502",57.2834110796451,-1.38534645007232,0.559337552598315,-2.47676281278972,0.0132579975575159,0.0865005404943072
"STX3",112.613115735123,-1.38486457968482,0.496273854102839,-2.79052496567318,0.00526226417090915,0.0526959151236745
"ZNF277",95.0812847177775,-1.3841238272482,0.478044690726667,-2.89538583755468,0.00378692747560891,0.0456776412711634
"LOC104838007",36.0329688124037,-1.38391484374773,0.479480431283517,-2.88628013460975,0.00389825010762912,0.0464872955011826
"BCL11B",496.302878931799,-1.38216361239499,0.576827905535056,-2.39614553861245,0.0165685101017746,0.0973561951119919
"CDK6",308.664403336203,-1.38185033845372,0.50051905596014,-2.76083462157685,0.00576538626584086,0.0553852068014055
"ACER3",129.915417936082,-1.38125601769889,0.513121334912587,-2.69187017517833,0.00710525979631916,0.0618651676636465
"ABHD3",108.341224606283,-1.38125012614209,0.368589969444037,-3.74738935035453,0.000178684617034697,0.0115533964082146
"SMIM14",83.4995579183968,-1.3799329858504,0.566985289149005,-2.4338073884096,0.0149409432506692,0.0916062170038636
"LRRC8C",26.8936655755036,-1.37758029203754,0.491467995477661,-2.8029908452099,0.00506311065167762,0.0520209707804471
"ISM1",167.654126974605,-1.37720127071674,0.435971927436799,-3.1589219030998,0.0015835391855017,0.0305541063262683
"CSGALNACT2",104.03873784785,-1.37447246553934,0.490815527636786,-2.80038504926128,0.00510416826824695,0.0520209707804471
"MAP7D3",152.68088156214,-1.36801144166842,0.443182587404853,-3.08678969017961,0.00202330690559509,0.0348871180869658
"ARID5A",31.3839471376533,-1.36353493300368,0.514114958905765,-2.65219851977426,0.00799695080629572,0.0661792051260093
"LOC104840688",160.872894537734,-1.36248851188862,0.525181123960084,-2.59432117745377,0.00947779027644177,0.0726055339603893
"PHTF2",110.512814707731,-1.35930357594033,0.555131034128958,-2.44861751977742,0.0143405639479479,0.0898356471736251
"LOC104827837",300.951294777188,-1.35882283843613,0.425330514270245,-3.19474571620498,0.00139954091638429,0.0290342630345758
"LOC104834865",18.4871426436735,-1.35798646442499,0.551129747858495,-2.46400501824057,0.0137394187796222,0.0878383249316474
"SNTB1",847.158362467995,-1.35715107098203,0.428795155331021,-3.16503359263548,0.00155065047193258,0.0304854984369848
"NPHP3",51.6433721845311,-1.35660541403013,0.551089691773488,-2.46167807941458,0.0138288727698164,0.0880993844899632
"LOC104841447",55.5824137021578,-1.35549415556541,0.542560552290079,-2.49832788219497,0.0124780720836035,0.0838086603929384
